mun_noti,mun_infe,notifications,latitude_noti,longitude_noti,nome_noti,latitude_infe,longitude_infe,nome_infe
150080,150220,3,-1.36391,-48.3743,Ananindeua,-1.20529,-47.1778,Capanema
150080,150230,2,-1.36391,-48.3743,Ananindeua,-1.74785,-47.0629,Capitão Poço
150080,150240,2,-1.36391,-48.3743,Ananindeua,-1.29797,-47.9167,Castanhal
150080,150250,25,-1.36391,-48.3743,Ananindeua,-0.164154,-49.987,Chaves
150080,150260,1,-1.36391,-48.3743,Ananindeua,-0.936423,-48.2803,Colares
150080,150270,1,-1.36391,-48.3743,Ananindeua,-8.26136,-49.2689,Conceição do Araguaia
150080,150280,62,-1.36391,-48.3743,Ananindeua,-1.81179,-49.7952,Curralinho
150080,150290,14,-1.36391,-48.3743,Ananindeua,-0.733214,-47.8515,Curuçá
150080,150293,2,-1.36391,-48.3743,Ananindeua,-4.19944,-47.8245,Dom Eliseu
150080,150309,32,-1.36391,-48.3743,Ananindeua,-3.84338,-49.0974,Goianésia do Pará
150080,150310,2,-1.36391,-48.3743,Ananindeua,-1.41412,-51.6338,Gurupá
150080,150320,11,-1.36391,-48.3743,Ananindeua,-1.12539,-47.626,Igarapé-Açu
150080,150330,6,-1.36391,-48.3743,Ananindeua,-1.97533,-48.9575,Igarapé-Miri
150080,150340,3,-1.36391,-48.3743,Ananindeua,-1.4349,-47.9114,Inhangapi
150080,150345,32,-1.36391,-48.3743,Ananindeua,-2.55992,-47.5059,Ipixuna do Pará
150080,150350,2,-1.36391,-48.3743,Ananindeua,-1.76984,-47.446,Irituia
150080,150360,44,-1.36391,-48.3743,Ananindeua,-4.2667,-55.9926,Itaituba
150080,150370,4,-1.36391,-48.3743,Ananindeua,-5.13272,-49.3358,Itupiranga
150080,150375,16,-1.36391,-48.3743,Ananindeua,-6.21469,-57.7544,Jacareacanga
150080,150380,11,-1.36391,-48.3743,Ananindeua,-4.44617,-49.1153,Jacundá
150080,150400,23,-1.36391,-48.3743,Ananindeua,-1.8985,-49.3903,Limoeiro do Ajuru
150080,150405,2,-1.36391,-48.3743,Ananindeua,-2.05683,-47.5601,Mãe do Rio
150080,150410,25,-1.36391,-48.3743,Ananindeua,-0.803391,-47.6014,Magalhães Barata
150080,150420,2,-1.36391,-48.3743,Ananindeua,-5.38075,-49.1327,Marabá
150080,150430,70,-1.36391,-48.3743,Ananindeua,-0.778899,-47.452,Maracanã
150080,150440,73,-1.36391,-48.3743,Ananindeua,-0.714702,-47.7034,Marapanim
150080,150442,27,-1.36391,-48.3743,Ananindeua,-1.36002,-48.3421,Marituba
150080,150460,13,-1.36391,-48.3743,Ananindeua,-2.5831,-49.5042,Mocajuba
150080,150470,32,-1.36391,-48.3743,Ananindeua,-1.88993,-48.7668,Moju
150080,150480,1,-1.36391,-48.3743,Ananindeua,-1.99768,-54.0724,Monte Alegre
150080,150490,9,-1.36391,-48.3743,Ananindeua,-1.53936,-49.2224,Muaná
150080,150495,10,-1.36391,-48.3743,Ananindeua,-2.26693,-46.9731,Nova Esperança do Piriá
150080,150500,2,-1.36391,-48.3743,Ananindeua,-1.20874,-47.3921,Nova Timboteua
150080,150503,3,-1.36391,-48.3743,Ananindeua,-7.14347,-55.3786,Novo Progresso
150080,150506,10,-1.36391,-48.3743,Ananindeua,-4.24749,-49.9499,Novo Repartimento
150080,150520,99,-1.36391,-48.3743,Ananindeua,-2.00358,-49.8628,Oeiras do Pará
150080,150530,2,-1.36391,-48.3743,Ananindeua,-1.75989,-55.8579,Oriximiná
150080,150540,3,-1.36391,-48.3743,Ananindeua,-1.54168,-47.1126,Ourém
150080,150543,4,-1.36391,-48.3743,Ananindeua,-6.7529,-51.0858,Ourilândia do Norte
150080,150548,23,-1.36391,-48.3743,Ananindeua,-3.83542,-50.6399,Pacajá
150080,150550,66,-1.36391,-48.3743,Ananindeua,-3.00212,-47.3527,Paragominas
150080,150553,2,-1.36391,-48.3743,Ananindeua,-6.06781,-49.9037,Parauapebas
150080,150560,3,-1.36391,-48.3743,Ananindeua,-1.19382,-47.324,Peixe-Boi
150080,150570,6,-1.36391,-48.3743,Ananindeua,-1.39587,-48.8661,Ponta de Pedras
150080,150580,48,-1.36391,-48.3743,Ananindeua,-1.93639,-50.8194,Portel
150080,150590,6,-1.36391,-48.3743,Ananindeua,-1.74691,-52.2361,Porto de Moz
150080,150600,2,-1.36391,-48.3743,Ananindeua,-1.798,-53.4779,Prainha
150080,150610,6,-1.36391,-48.3743,Ananindeua,-0.945439,-47.1253,Primavera
150080,150611,14,-1.36391,-48.3743,Ananindeua,-0.899604,-47.0134,Quatipuru
150080,150618,2,-1.36391,-48.3743,Ananindeua,-4.77793,-48.067,Rondon do Pará
150080,150619,1,-1.36391,-48.3743,Ananindeua,-4.10028,-54.9092,Rurópolis
150080,150620,13,-1.36391,-48.3743,Ananindeua,-0.630815,-47.3465,Salinópolis
150080,150630,12,-1.36391,-48.3743,Ananindeua,-0.758444,-48.5139,Salvaterra
150080,150635,1,-1.36391,-48.3743,Ananindeua,-1.19219,-48.238,Santa Bárbara do Pará
150080,150640,3,-1.36391,-48.3743,Ananindeua,-0.661019,-49.1771,Santa Cruz do Arari
150080,150650,13,-1.36391,-48.3743,Ananindeua,-1.29686,-48.1606,Santa Izabel do Pará
150080,150655,2,-1.36391,-48.3743,Ananindeua,-1.52147,-46.9008,Santa Luzia do Pará
150080,150660,4,-1.36391,-48.3743,Ananindeua,-1.35392,-47.5712,Santa Maria do Pará
150080,150670,1,-1.36391,-48.3743,Ananindeua,-9.3281,-50.35,Santana do Araguaia
150080,150680,2,-1.36391,-48.3743,Ananindeua,-2.43849,-54.6996,Santarém
150080,150690,5,-1.36391,-48.3743,Ananindeua,-0.93097,-47.3855,Santarém Novo
150080,150710,46,-1.36391,-48.3743,Ananindeua,-0.747293,-48.0246,São Caetano de Odivelas
150080,150720,8,-1.36391,-48.3743,Ananindeua,-1.68768,-47.7665,São Domingos do Capim
150080,150730,3,-1.36391,-48.3743,Ananindeua,-6.64254,-51.9904,São Félix do Xingu
150080,150740,1,-1.36391,-48.3743,Ananindeua,-1.16963,-47.7917,São Francisco do Pará
150080,150746,1,-1.36391,-48.3743,Ananindeua,-0.857885,-47.918,São João da Ponta
150080,150747,15,-1.36391,-48.3743,Ananindeua,-0.780222,-47.181,São João de Pirabas
150080,150770,19,-1.36391,-48.3743,Ananindeua,-1.71597,-49.5249,São Sebastião da Boa Vista
150080,150790,3,-1.36391,-48.3743,Ananindeua,-0.73032,-48.5015,Soure
150080,150795,55,-1.36391,-48.3743,Ananindeua,-2.94584,-48.9489,Tailândia
150080,150796,1,-1.36391,-48.3743,Ananindeua,-1.02963,-47.9004,Terra Alta
150080,150800,7,-1.36391,-48.3743,Ananindeua,-2.41302,-48.1415,Tomé-Açu
150080,150803,2,-1.36391,-48.3743,Ananindeua,-1.07653,-46.9031,Tracuateua
150080,150805,2,-1.36391,-48.3743,Ananindeua,-4.57347,-55.9429,Trairão
150080,150808,1,-1.36391,-48.3743,Ananindeua,-6.74687,-51.1626,Tucumã
150080,150810,27,-1.36391,-48.3743,Ananindeua,-3.7657,-49.6773,Tucuruí
150080,150812,2,-1.36391,-48.3743,Ananindeua,-3.75007,-47.4892,Ulianópolis
150080,150820,3,-1.36391,-48.3743,Ananindeua,-0.861194,-48.1386,Vigia
150080,150830,101,-1.36391,-48.3743,Ananindeua,-1.19124,-46.1399,Viseu
150080,160005,1,-1.36391,-48.3743,Ananindeua,0.901357,-52.0036,Serra do Navio
150080,160010,17,-1.36391,-48.3743,Ananindeua,2.05267,-50.7957,Amapá
150080,160015,2,-1.36391,-48.3743,Ananindeua,0.777424,-51.9503,Pedra Branca do Amapari
150080,160020,9,-1.36391,-48.3743,Ananindeua,2.50475,-50.9512,Calçoene
150080,160023,2,-1.36391,-48.3743,Ananindeua,0.857256,-51.1795,Ferreira Gomes
150080,160027,2,-1.36391,-48.3743,Ananindeua,-0.804911,-52.453,Laranjal do Jari
150080,160030,40,-1.36391,-48.3743,Ananindeua,0.034934,-51.0694,Macapá
150080,160050,83,-1.36391,-48.3743,Ananindeua,3.84074,-51.8331,Oiapoque
150080,160053,3,-1.36391,-48.3743,Ananindeua,0.71243,-51.4155,Porto Grande
150080,160060,10,-1.36391,-48.3743,Ananindeua,-0.045434,-51.1729,Santana
150080,160070,1,-1.36391,-48.3743,Ananindeua,1.50652,-50.9087,Tartarugalzinho
150080,210170,1,-1.36391,-48.3743,Ananindeua,-2.75863,-42.8232,Barreirinhas
150080,210197,13,-1.36391,-48.3743,Ananindeua,-1.77614,-46.3002,Boa Vista do Gurupi
150080,210260,8,-1.36391,-48.3743,Ananindeua,-1.43265,-45.7161,Cândido Mendes
150080,210290,5,-1.36391,-48.3743,Ananindeua,-1.19696,-46.0085,Carutapera
150080,210317,2,-1.36391,-48.3743,Ananindeua,-2.12696,-46.1228,Centro Novo do Maranhão
150080,210370,2,-1.36391,-48.3743,Ananindeua,-1.81475,-44.8644,Cururupu
150080,210430,2,-1.36391,-48.3743,Ananindeua,-1.40259,-45.7795,Godofredo Viana
150080,210542,1,-1.36391,-48.3743,Ananindeua,-4.45293,-47.5235,Itinga do Maranhão
150080,210632,4,-1.36391,-48.3743,Ananindeua,-2.04918,-45.9587,Maracaçumé
150080,210690,3,-1.36391,-48.3743,Ananindeua,-3.48125,-45.2496,Monção
150080,210860,2,-1.36391,-48.3743,Ananindeua,-2.52224,-45.0788,Pinheiro
150080,211000,1,-1.36391,-48.3743,Ananindeua,-4.06873,-45.69,Santa Luzia
150080,211240,13,-1.36391,-48.3743,Ananindeua,-1.65893,-45.3798,Turiaçu
150080,251398,1,-1.36391,-48.3743,Ananindeua,-6.60773,-38.0968,São Francisco
150085,110012,2,-3.46985,-51.2003,Anapu,-10.8777,-61.9322,Ji-Paraná
150085,110080,2,-3.46985,-51.2003,Anapu,-8.7907,-63.7005,Candeias do Jamari
150085,130260,2,-3.46985,-51.2003,Anapu,-3.11866,-60.0212,Manaus
150085,130290,1,-3.46985,-51.2003,Anapu,-3.39289,-57.7067,Maués
150085,130356,1,-3.46985,-51.2003,Anapu,-2.7045,-59.6858,Rio Preto da Eva
150085,140005,7,-3.46985,-51.2003,Anapu,2.98858,-61.3072,Alto Alegre
150085,140010,1,-3.46985,-51.2003,Anapu,2.82384,-60.6753,Boa Vista
150085,150010,3,-3.46985,-51.2003,Anapu,-1.72183,-48.8788,Abaetetuba
150085,150060,47,-3.46985,-51.2003,Anapu,-3.20407,-52.21,Altamira
150085,150080,1,-3.46985,-51.2003,Anapu,-1.36391,-48.3743,Ananindeua
150085,150085,17638,-3.46985,-51.2003,Anapu,-3.46985,-51.2003,Anapu
150085,150120,1,-3.46985,-51.2003,Anapu,-2.79021,-49.6694,Baião
150085,150140,3,-3.46985,-51.2003,Anapu,-1.4554,-48.4898,Belém
150085,150178,2,-3.46985,-51.2003,Anapu,-3.77191,-49.5735,Breu Branco
150085,150180,1,-3.46985,-51.2003,Anapu,-1.68036,-50.4791,Breves
150085,150210,1,-3.46985,-51.2003,Anapu,-2.24295,-49.4979,Cametá
150085,150309,4,-3.46985,-51.2003,Anapu,-3.84338,-49.0974,Goianésia do Pará
150085,150345,1,-3.46985,-51.2003,Anapu,-2.55992,-47.5059,Ipixuna do Pará
150085,150360,22,-3.46985,-51.2003,Anapu,-4.2667,-55.9926,Itaituba
150085,150370,9,-3.46985,-51.2003,Anapu,-5.13272,-49.3358,Itupiranga
150085,150375,10,-3.46985,-51.2003,Anapu,-6.21469,-57.7544,Jacareacanga
150085,150420,5,-3.46985,-51.2003,Anapu,-5.38075,-49.1327,Marabá
150085,150445,2,-3.46985,-51.2003,Anapu,-3.44637,-52.8875,Medicilândia
150085,150470,1,-3.46985,-51.2003,Anapu,-1.88993,-48.7668,Moju
150085,150503,1,-3.46985,-51.2003,Anapu,-7.14347,-55.3786,Novo Progresso
150085,150506,7,-3.46985,-51.2003,Anapu,-4.24749,-49.9499,Novo Repartimento
150085,150520,6,-3.46985,-51.2003,Anapu,-2.00358,-49.8628,Oeiras do Pará
150085,150548,5666,-3.46985,-51.2003,Anapu,-3.83542,-50.6399,Pacajá
150085,150553,1,-3.46985,-51.2003,Anapu,-6.06781,-49.9037,Parauapebas
150085,150580,572,-3.46985,-51.2003,Anapu,-1.93639,-50.8194,Portel
150085,150600,1,-3.46985,-51.2003,Anapu,-1.798,-53.4779,Prainha
150085,150613,1,-3.46985,-51.2003,Anapu,-8.02529,-50.0317,Redenção
150085,150680,1,-3.46985,-51.2003,Anapu,-2.43849,-54.6996,Santarém
150085,150710,1,-3.46985,-51.2003,Anapu,-0.747293,-48.0246,São Caetano de Odivelas
150085,150745,2,-3.46985,-51.2003,Anapu,-6.39471,-48.5592,São Geraldo do Araguaia
150085,150780,93,-3.46985,-51.2003,Anapu,-4.31242,-51.5764,Senador José Porfírio
150085,150795,2,-3.46985,-51.2003,Anapu,-2.94584,-48.9489,Tailândia
150085,150810,7,-3.46985,-51.2003,Anapu,-3.7657,-49.6773,Tucuruí
150085,150815,1,-3.46985,-51.2003,Anapu,-3.71519,-53.7396,Uruará
150085,150835,159,-3.46985,-51.2003,Anapu,-2.87922,-52.0088,Vitória do Xingu
150085,150840,1,-3.46985,-51.2003,Anapu,-7.0983,-49.9437,Xinguara
150085,160010,1,-3.46985,-51.2003,Anapu,2.05267,-50.7957,Amapá
150085,160015,2,-3.46985,-51.2003,Anapu,0.777424,-51.9503,Pedra Branca do Amapari
150085,160027,3,-3.46985,-51.2003,Anapu,-0.804911,-52.453,Laranjal do Jari
150085,160030,1,-3.46985,-51.2003,Anapu,0.034934,-51.0694,Macapá
150085,160050,2,-3.46985,-51.2003,Anapu,3.84074,-51.8331,Oiapoque
150085,160053,2,-3.46985,-51.2003,Anapu,0.71243,-51.4155,Porto Grande
150085,210870,1,-3.46985,-51.2003,Anapu,-3.89315,-45.1759,Pio XII
150085,510140,3,-3.46985,-51.2003,Anapu,-10.1723,-59.4568,Aripuanã
150085,510410,1,-3.46985,-51.2003,Anapu,-9.96218,-54.9121,Guarantã do Norte
150085,510760,1,-3.46985,-51.2003,Anapu,-16.4673,-54.6372,Rondonópolis
150090,150090,15299,-1.05109,-46.6147,Augusto Corrêa,-1.05109,-46.6147,Augusto Corrêa
150090,150170,49,-1.05109,-46.6147,Augusto Corrêa,-1.06126,-46.7826,Bragança
150090,150360,1,-1.05109,-46.6147,Augusto Corrêa,-4.2667,-55.9926,Itaituba
150090,150520,1,-1.05109,-46.6147,Augusto Corrêa,-2.00358,-49.8628,Oeiras do Pará
150090,150550,2,-1.05109,-46.6147,Augusto Corrêa,-3.00212,-47.3527,Paragominas
150090,150750,1,-1.05109,-46.6147,Augusto Corrêa,-5.36334,-48.7926,São João do Araguaia
150090,150830,134,-1.05109,-46.6147,Augusto Corrêa,-1.19124,-46.1399,Viseu
150090,160010,1,-1.05109,-46.6147,Augusto Corrêa,2.05267,-50.7957,Amapá
150090,160030,2,-1.05109,-46.6147,Augusto Corrêa,0.034934,-51.0694,Macapá
150090,160050,3,-1.05109,-46.6147,Augusto Corrêa,3.84074,-51.8331,Oiapoque
150095,110020,1,-2.14898,-47.5677,Aurora do Pará,-8.76077,-63.8999,Porto Velho
150095,130260,1,-2.14898,-47.5677,Aurora do Pará,-3.11866,-60.0212,Manaus
150095,130420,1,-2.14898,-47.5677,Aurora do Pará,-3.36822,-64.7193,Tefé
150095,150085,1,-2.14898,-47.5677,Aurora do Pará,-3.46985,-51.2003,Anapu
150095,150095,2339,-2.14898,-47.5677,Aurora do Pará,-2.14898,-47.5677,Aurora do Pará
150095,150178,1,-2.14898,-47.5677,Aurora do Pará,-3.77191,-49.5735,Breu Branco
150095,150230,3,-2.14898,-47.5677,Aurora do Pará,-1.74785,-47.0629,Capitão Poço
150095,150275,2,-2.14898,-47.5677,Aurora do Pará,-1.99238,-47.9422,Concórdia do Pará
150095,150309,19,-2.14898,-47.5677,Aurora do Pará,-3.84338,-49.0974,Goianésia do Pará
150095,150310,1,-2.14898,-47.5677,Aurora do Pará,-1.41412,-51.6338,Gurupá
150095,150345,175,-2.14898,-47.5677,Aurora do Pará,-2.55992,-47.5059,Ipixuna do Pará
150095,150360,2,-2.14898,-47.5677,Aurora do Pará,-4.2667,-55.9926,Itaituba
150095,150420,1,-2.14898,-47.5677,Aurora do Pará,-5.38075,-49.1327,Marabá
150095,150430,3,-2.14898,-47.5677,Aurora do Pará,-0.778899,-47.452,Maracanã
150095,150442,1,-2.14898,-47.5677,Aurora do Pará,-1.36002,-48.3421,Marituba
150095,150470,5,-2.14898,-47.5677,Aurora do Pará,-1.88993,-48.7668,Moju
150095,150495,5,-2.14898,-47.5677,Aurora do Pará,-2.26693,-46.9731,Nova Esperança do Piriá
150095,150497,1,-2.14898,-47.5677,Aurora do Pará,-4.91622,-49.0822,Nova Ipixuna
150095,150548,14,-2.14898,-47.5677,Aurora do Pará,-3.83542,-50.6399,Pacajá
150095,150550,51,-2.14898,-47.5677,Aurora do Pará,-3.00212,-47.3527,Paragominas
150095,150580,2,-2.14898,-47.5677,Aurora do Pará,-1.93639,-50.8194,Portel
150095,150680,1,-2.14898,-47.5677,Aurora do Pará,-2.43849,-54.6996,Santarém
150095,150720,18,-2.14898,-47.5677,Aurora do Pará,-1.68768,-47.7665,São Domingos do Capim
150095,150795,17,-2.14898,-47.5677,Aurora do Pará,-2.94584,-48.9489,Tailândia
150095,150800,2,-2.14898,-47.5677,Aurora do Pará,-2.41302,-48.1415,Tomé-Açu
150095,150810,14,-2.14898,-47.5677,Aurora do Pará,-3.7657,-49.6773,Tucuruí
150095,150812,5,-2.14898,-47.5677,Aurora do Pará,-3.75007,-47.4892,Ulianópolis
150095,150830,2,-2.14898,-47.5677,Aurora do Pará,-1.19124,-46.1399,Viseu
150095,160030,1,-2.14898,-47.5677,Aurora do Pará,0.034934,-51.0694,Macapá
150095,170950,1,-2.14898,-47.5677,Aurora do Pará,-11.7279,-49.068,Gurupi
150095,210197,5,-2.14898,-47.5677,Aurora do Pará,-1.77614,-46.3002,Boa Vista do Gurupi
150095,210290,1,-2.14898,-47.5677,Aurora do Pará,-1.19696,-46.0085,Carutapera
150100,130014,3,-3.60841,-55.3199,Aveiro,-7.19409,-59.896,Apuí
150100,130260,2,-3.60841,-55.3199,Aveiro,-3.11866,-60.0212,Manaus
150100,130290,13,-3.60841,-55.3199,Aveiro,-3.39289,-57.7067,Maués
150100,130353,2,-3.60841,-55.3199,Aveiro,-2.02981,-60.0234,Presidente Figueiredo
150100,140010,1,-3.60841,-55.3199,Aveiro,2.82384,-60.6753,Boa Vista
150100,140030,1,-3.60841,-55.3199,Aveiro,2.43998,-60.9096,Mucajaí
150100,150060,1,-3.60841,-55.3199,Aveiro,-3.20407,-52.21,Altamira
150100,150100,177,-3.60841,-55.3199,Aveiro,-3.60841,-55.3199,Aveiro
150100,150360,154,-3.60841,-55.3199,Aveiro,-4.2667,-55.9926,Itaituba
150100,150375,21,-3.60841,-55.3199,Aveiro,-6.21469,-57.7544,Jacareacanga
150100,150503,19,-3.60841,-55.3199,Aveiro,-7.14347,-55.3786,Novo Progresso
150100,150619,2,-3.60841,-55.3199,Aveiro,-4.10028,-54.9092,Rurópolis
150100,150680,1,-3.60841,-55.3199,Aveiro,-2.43849,-54.6996,Santarém
150100,150805,23,-3.60841,-55.3199,Aveiro,-4.57347,-55.9429,Trairão
150100,160030,1,-3.60841,-55.3199,Aveiro,0.034934,-51.0694,Macapá
150100,510410,2,-3.60841,-55.3199,Aveiro,-9.96218,-54.9121,Guarantã do Norte
150110,150070,36,-1.90057,-50.1987,Bagre,-0.996811,-49.9354,Anajás
150110,150110,41223,-1.90057,-50.1987,Bagre,-1.90057,-50.1987,Bagre
150110,150140,2,-1.90057,-50.1987,Bagre,-1.4554,-48.4898,Belém
150110,150180,100,-1.90057,-50.1987,Bagre,-1.68036,-50.4791,Breves
150110,150210,4,-1.90057,-50.1987,Bagre,-2.24295,-49.4979,Cametá
150110,150280,210,-1.90057,-50.1987,Bagre,-1.81179,-49.7952,Curralinho
150110,150320,1,-1.90057,-50.1987,Bagre,-1.12539,-47.626,Igarapé-Açu
150110,150380,1,-1.90057,-50.1987,Bagre,-4.44617,-49.1153,Jacundá
150110,150400,2,-1.90057,-50.1987,Bagre,-1.8985,-49.3903,Limoeiro do Ajuru
150110,150450,136,-1.90057,-50.1987,Bagre,-1.8032,-50.7149,Melgaço
150110,150490,3,-1.90057,-50.1987,Bagre,-1.53936,-49.2224,Muaná
150110,150520,302,-1.90057,-50.1987,Bagre,-2.00358,-49.8628,Oeiras do Pará
150110,150580,13,-1.90057,-50.1987,Bagre,-1.93639,-50.8194,Portel
150110,150770,5,-1.90057,-50.1987,Bagre,-1.71597,-49.5249,São Sebastião da Boa Vista
150110,150797,1,-1.90057,-50.1987,Bagre,-2.10443,-56.4877,Terra Santa
150110,150810,1,-1.90057,-50.1987,Bagre,-3.7657,-49.6773,Tucuruí
150110,160015,1,-1.90057,-50.1987,Bagre,0.777424,-51.9503,Pedra Branca do Amapari
150110,160030,4,-1.90057,-50.1987,Bagre,0.034934,-51.0694,Macapá
150110,160060,1,-1.90057,-50.1987,Bagre,-0.045434,-51.1729,Santana
150120,150010,2,-2.79021,-49.6694,Baião,-1.72183,-48.8788,Abaetetuba
150120,150085,1,-2.79021,-49.6694,Baião,-3.46985,-51.2003,Anapu
150120,150110,867,-2.79021,-49.6694,Baião,-1.90057,-50.1987,Bagre
150120,150120,4215,-2.79021,-49.6694,Baião,-2.79021,-49.6694,Baião
150120,150178,15,-2.79021,-49.6694,Baião,-3.77191,-49.5735,Breu Branco
150120,150210,22,-2.79021,-49.6694,Baião,-2.24295,-49.4979,Cametá
150120,150250,1,-2.79021,-49.6694,Baião,-0.164154,-49.987,Chaves
150120,150309,5,-2.79021,-49.6694,Baião,-3.84338,-49.0974,Goianésia do Pará
150120,150420,2,-2.79021,-49.6694,Baião,-5.38075,-49.1327,Marabá
150120,150460,85,-2.79021,-49.6694,Baião,-2.5831,-49.5042,Mocajuba
150120,150470,13,-2.79021,-49.6694,Baião,-1.88993,-48.7668,Moju
150120,150506,4,-2.79021,-49.6694,Baião,-4.24749,-49.9499,Novo Repartimento
150120,150520,611,-2.79021,-49.6694,Baião,-2.00358,-49.8628,Oeiras do Pará
150120,150543,1,-2.79021,-49.6694,Baião,-6.7529,-51.0858,Ourilândia do Norte
150120,150548,985,-2.79021,-49.6694,Baião,-3.83542,-50.6399,Pacajá
150120,150550,1,-2.79021,-49.6694,Baião,-3.00212,-47.3527,Paragominas
150120,150580,5,-2.79021,-49.6694,Baião,-1.93639,-50.8194,Portel
150120,150795,3,-2.79021,-49.6694,Baião,-2.94584,-48.9489,Tailândia
150120,150810,116,-2.79021,-49.6694,Baião,-3.7657,-49.6773,Tucuruí
150120,160050,1,-2.79021,-49.6694,Baião,3.84074,-51.8331,Oiapoque
150125,150125,62,-7.34779,-50.3959,Bannach,-7.34779,-50.3959,Bannach
150125,150276,2,-7.34779,-50.3959,Bannach,-7.81097,-50.7698,Cumaru do Norte
150125,150543,4,-7.34779,-50.3959,Bannach,-6.7529,-51.0858,Ourilândia do Norte
150125,150658,1,-7.34779,-50.3959,Bannach,-8.85784,-49.7215,Santa Maria das Barreiras
150125,150670,1,-7.34779,-50.3959,Bannach,-9.3281,-50.35,Santana do Araguaia
150125,150840,1,-7.34779,-50.3959,Bannach,-7.0983,-49.9437,Xinguara
150130,110012,1,-1.51187,-48.6195,Barcarena,-10.8777,-61.9322,Ji-Paraná
150130,110015,1,-1.51187,-48.6195,Barcarena,-10.7167,-62.2565,Ouro Preto do Oeste
150130,110020,17,-1.51187,-48.6195,Barcarena,-8.76077,-63.8999,Porto Velho
150130,120020,2,-1.51187,-48.6195,Barcarena,-7.62762,-72.6756,Cruzeiro do Sul
150130,130008,1,-1.51187,-48.6195,Barcarena,-3.56697,-61.3963,Anamã
150130,130260,4,-1.51187,-48.6195,Barcarena,-3.11866,-60.0212,Manaus
150130,130356,2,-1.51187,-48.6195,Barcarena,-2.7045,-59.6858,Rio Preto da Eva
150130,140010,2,-1.51187,-48.6195,Barcarena,2.82384,-60.6753,Boa Vista
150130,150010,5,-1.51187,-48.6195,Barcarena,-1.72183,-48.8788,Abaetetuba
150130,150020,2,-1.51187,-48.6195,Barcarena,-1.95383,-48.1985,Acará
150130,150030,1,-1.51187,-48.6195,Barcarena,-0.154874,-50.3861,Afuá
150130,150060,5,-1.51187,-48.6195,Barcarena,-3.20407,-52.21,Altamira
150130,150070,35,-1.51187,-48.6195,Barcarena,-0.996811,-49.9354,Anajás
150130,150080,2,-1.51187,-48.6195,Barcarena,-1.36391,-48.3743,Ananindeua
150130,150085,2,-1.51187,-48.6195,Barcarena,-3.46985,-51.2003,Anapu
150130,150090,2,-1.51187,-48.6195,Barcarena,-1.05109,-46.6147,Augusto Corrêa
150130,150110,26,-1.51187,-48.6195,Barcarena,-1.90057,-50.1987,Bagre
150130,150120,2,-1.51187,-48.6195,Barcarena,-2.79021,-49.6694,Baião
150130,150130,90,-1.51187,-48.6195,Barcarena,-1.51187,-48.6195,Barcarena
150130,150140,14,-1.51187,-48.6195,Barcarena,-1.4554,-48.4898,Belém
150130,150178,1,-1.51187,-48.6195,Barcarena,-3.77191,-49.5735,Breu Branco
150130,150180,23,-1.51187,-48.6195,Barcarena,-1.68036,-50.4791,Breves
150130,150195,1,-1.51187,-48.6195,Barcarena,-1.75974,-46.5459,Cachoeira do Piriá
150130,150210,21,-1.51187,-48.6195,Barcarena,-2.24295,-49.4979,Cametá
150130,150220,1,-1.51187,-48.6195,Barcarena,-1.20529,-47.1778,Capanema
150130,150230,1,-1.51187,-48.6195,Barcarena,-1.74785,-47.0629,Capitão Poço
150130,150250,3,-1.51187,-48.6195,Barcarena,-0.164154,-49.987,Chaves
150130,150280,24,-1.51187,-48.6195,Barcarena,-1.81179,-49.7952,Curralinho
150130,150290,1,-1.51187,-48.6195,Barcarena,-0.733214,-47.8515,Curuçá
150130,150309,3,-1.51187,-48.6195,Barcarena,-3.84338,-49.0974,Goianésia do Pará
150130,150330,3,-1.51187,-48.6195,Barcarena,-1.97533,-48.9575,Igarapé-Miri
150130,150345,6,-1.51187,-48.6195,Barcarena,-2.55992,-47.5059,Ipixuna do Pará
150130,150360,10,-1.51187,-48.6195,Barcarena,-4.2667,-55.9926,Itaituba
150130,150375,1,-1.51187,-48.6195,Barcarena,-6.21469,-57.7544,Jacareacanga
150130,150400,2,-1.51187,-48.6195,Barcarena,-1.8985,-49.3903,Limoeiro do Ajuru
150130,150430,2,-1.51187,-48.6195,Barcarena,-0.778899,-47.452,Maracanã
150130,150440,3,-1.51187,-48.6195,Barcarena,-0.714702,-47.7034,Marapanim
150130,150470,41,-1.51187,-48.6195,Barcarena,-1.88993,-48.7668,Moju
150130,150490,15,-1.51187,-48.6195,Barcarena,-1.53936,-49.2224,Muaná
150130,150506,7,-1.51187,-48.6195,Barcarena,-4.24749,-49.9499,Novo Repartimento
150130,150520,62,-1.51187,-48.6195,Barcarena,-2.00358,-49.8628,Oeiras do Pará
150130,150543,2,-1.51187,-48.6195,Barcarena,-6.7529,-51.0858,Ourilândia do Norte
